workspace,file_path,artifact_type,phase,matched_terms,relevant_lines_or_columns,live_safe,teacher_only,helps_recover_bc,unique_vs_github_checkout,note
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\check_data.py,source,,funding;15m;5m,2;4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\costs.yaml,structured_artifact,,funding,4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\project.yaml,structured_artifact,,15m;5m,4;5,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\stress_tests.yaml,structured_artifact,,15m;5m,38;41;44;45,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\data\processed\BNBUSDT_1h_processed.csv,structured_artifact,,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\data\processed\BTCUSDT_15m_processed.csv,structured_artifact,,funding;15m;5m,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\data\processed\BTCUSDT_1h_processed.csv,structured_artifact,,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\data\processed\ETHUSDT_1h_processed.csv,structured_artifact,,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\data\processed\SOLUSDT_1h_processed.csv,structured_artifact,,funding,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\distillation_matrices.json,structured_artifact,,funding;ATR;MFE;MAE,10;11;20;21;30;31;40;41,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\final_strategy_research_report.md,report_or_note,,VWAP;funding;ADX;ATR;15m;5m,18;20;21;30;31;32;34;37,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\hybrid_sweep_results.csv,structured_artifact,,ATR,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\research_ideas.json,structured_artifact,,retest;VWAP;funding;ADX;ATR;MFE;15m;5m,48;51;57;58;73;83;84;85,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\research_ideas_leaderboard.md,report_or_note,,retest;VWAP;funding;ADX;ATR;MFE;15m;5m,17;22;23;24;27;34;38;42,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\trades_dna_floor.csv,structured_artifact,,funding;ADX;ATR;MFE;MAE,1;11;15;16;51;70,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\trades_dna_hybrid.csv,structured_artifact,,funding;ADX;ATR;MFE;MAE,1;11;15;16;51;70;358,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\walkthrough.md,report_or_note,,Precision Fusion 1.2;retest;funding;ADX;MFE,13;21;28;36;38;40;41;42,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\benchmark.py,source,,funding;ADX;ATR,23;26;27;28;29;33;34,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\calibrate_precision_variants.py,source,,Variant B;Variant C;funding,39;61;62;77;92;93;107;108,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\calibrate_precision_with_filtering.py,source,,Variant B;Variant C;funding,40;64;65;78;99;100;113;114,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\diagnose_p8.py,source,,ADX;ATR;15m;5m,13;22;24;34;36;39;42;44,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\diagnose_parallel_diff.py,source,,funding;ADX;ATR,44;46;51;53;56;58;60;63,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\diagnose_parallel_stress.py,source,,funding;ADX;ATR,45;47;52;54;57;59;61;64,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\diagnose_stress_normal.py,source,,funding;ADX;ATR,36;38;43;45;48;50;52;55,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\distill.py,source,,funding;ADX;ATR;MFE;MAE,50;51;54;62;63;66;74;75,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\dynamic_exits_results.md,report_or_note,,ATR,3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\evaluate_all_types.py,source,,retest;VWAP;funding;ADX;ATR,18;19;21;35;37,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\extract_negative_months.py,source,,ADX;ATR,21;23;37;39;46;48;55;57,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\filter_optimization_results.md,report_or_note,,ADX;ATR,3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\find_best_hybrid.py,source,,ATR,29;37;53;62,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\forensics_matrix.md,report_or_note,,funding;ADX;ATR,1;5;6;7;8;9;10;11,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\generate_manifest.py,source,,funding;15m;5m,27;28;55;56;57;58;60;75,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\inspect_mock.py,source,,funding;15m;5m,5;17,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\month_forensics.py,source,,funding;ADX;ATR,19;21;39;56;76;80;90;98,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\mp_backtest_test.py,source,,ADX;ATR,49;50;52,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\optimize_other_strats.py,source,,funding;ADX;ATR,16;17;18;25;28;30;36;40,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\optimize_portfolio_risk.py,source,,funding;ADX;ATR,21;23;27;30;32;36;39;41,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\print_first_trades.py,source,,funding;ADX;ATR,44;46;51;53;56;58;60;63,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\profile_backtest.py,source,,ADX;ATR,50;51;54,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\reproduce_baseline_a.py,source,,completed trade;ADX;ATR;15m;5m,16;22;30;32;52;68;70;76,NO,YES,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\standalone_results.csv,structured_artifact,,retest;VWAP;funding;ATR,4;7;10;16;17,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\standalone_results.md,report_or_note,,retest;VWAP;funding;ATR,5;8;11;17;18,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\sweep_dynamic_exits.py,source,,ADX;ATR,19;21;39;40;70,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_distill.py,source,,ADX;ATR,45;46;49;57;58;61;69;70,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_diversified_portfolio.py,source,,funding;ADX;ATR,21;23;26;29;32;34;37;40,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_drop_worst.py,source,,Variant B;Variant C,40;50;52;61,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_filters.py,source,,ADX;ATR,19;21;36;41;45;48;56;76,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_hybrid_smart.py,source,,ATR,37,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_hybrid_v3.py,source,,ATR,32,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_live_known_fusions.py,source,,Variant B;Variant C;expected R;funding,65;78;79;82;95;96;128;130,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_portfolio_combinations.py,source,,ADX;ATR,21;23;31;33,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_report_details.py,source,,Variant B;Variant C;B rescue;C core;funding,39;52;53;56;69;70;83;111,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\reproduce_champions.py,source,,funding;ADX;ATR,33;35;40;42;47;49;52;54,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\audit\system_auditor.py,source,,funding,67,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,source,,funding;ATR;MFE;MAE;5m,8;23;24;29;31;34;36;52,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\data\auditor.py,source,,funding;15m;5m,7;11;12;41;67;68;69;70,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\data\downloader.py,source,,funding,10;147;148;149;157;158;159;160,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\data\processor.py,source,,funding;15m;5m,7;17;20;24;25;29;33;37,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\features\indicators.py,source,,VWAP;funding;ADX;ATR,23;33;34;35;37;38;39;40,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\reporting\reporter.py,source,,funding,46;51,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\idea_engine.py,source,,retest;VWAP;funding;ADX;ATR;MFE;15m;5m,7;42;45;114;117;121;198;200,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\runner.py,source,,retest;VWAP;funding;ADX;ATR;15m;5m,120;136;141;158;160;161;194;195,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\strategies\candidates.py,source,,retest;VWAP;funding;ADX;ATR;15m;5m,7;12;15;16;22;33;48;54,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\strategies\portfolio.py,source,,VWAP;funding;ATR,32;34;38;40;41;186;196,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\task.md,report_or_note,,Precision Fusion 1.2;expected R,4;5;7,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_backtest.py,source,,funding;MFE;MAE;15m;5m,14;16;40;41;42;43;44;50,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_stress_audit.py,source,,funding;15m;5m,10;23;81;162,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase10_quality_floor_fusion_breakthrough_report.md,report_or_note,phase10,retest;funding;ADX;ATR;15m;5m,27;28;32;34;54;68;75;205,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase10_runner.py,source,phase10,retest;funding;ADX;ATR;15m;5m,32;34;43;45;54;56;62;65,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase10_verification.py,source,phase10,funding;ADX,10;11;20;25;26;27;28;31,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase10_1_audit_repair_and_revalidation_report.md,report_or_note,phase10_1,retest;funding;ADX;ATR;15m;5m,27;28;32;34;55;69;76;206,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase10_1_runner.py,source,phase10_1,retest;funding;ADX;ATR;15m;5m,32;34;43;45;54;56;62;65,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase11_research_idea_engine_regime_risk_mtf_precision_report.md,report_or_note,phase11,VWAP;funding;ADX;ATR;5m,44;46;59;62;63;72;77;78,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase11_runner.py,source,phase11,retest;VWAP;funding;ADX;ATR;15m;5m,9;49;51;58;60;64;67;69,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase11_verification.py,source,phase11,VWAP;ADX;ATR;5m,8;135;136;138;217;218;219;232,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\data_manifest_phase11_1.json,structured_artifact,phase11_1,funding;15m;5m,17;19;20;30;32;33;43,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase11_1_reproducibility_stress_audit_readiness_report.md,report_or_note,phase11_1,ADX;5m,86,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase11_1_runner_results.json,structured_artifact,phase11_1,funding;ATR,13;117;121;133;137;149;153;165,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase11_1_runner.py,source,phase11_1,funding;ADX;ATR;5m,27;29;34;36;41;43;46;48,YES,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase12_breakthrough_research_lab_report.md,report_or_note,phase12,VWAP;funding;ADX,29;34;38;42;95;102,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase12_readiness_pack.md,report_or_note,phase12,VWAP;funding;5m,55;59;63,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase12_runner.py,source,phase12,VWAP;funding;ADX;ATR;5m,27;29;34;36;41;43;46;48,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase12_1_correction_and_fusion_failure_audit.md,report_or_note,phase12_1,ADX;ATR,67;97,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase12_2_filtered_orthogonal_alpha_repair_report.md,report_or_note,phase12_2,VWAP;funding;ATR,23;27;54;55;64;69;106,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase12_2_runner.py,source,phase12_2,VWAP;funding;ADX;ATR,38;71;213;217;225;228;237;241,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase13_benchmark_breakthrough_mega_search_report.md,report_or_note,phase13,funding;ATR;15m;5m,27;87;133;140;141,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase13_runner.py,source,phase13,retest;funding;ADX;ATR;15m;5m,156;210;213;215;226;239;246;255,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase14_trade_dna_elite_fusion_breakthrough_report.md,report_or_note,phase14,retest;funding;5m,63;64;65;66;67;68;69;70,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase14_runner.py,source,phase14,retest;funding;ADX;ATR;MFE;MAE;5m,7;157;213;215;216;218;219;222,NO,YES,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase14_verification.py,source,phase14,funding;ATR;MFE;MAE,5;21;28;29;31;32;37;38,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase14_1_truth_lock_and_phase15_readiness_report.md,report_or_note,phase14_1,expected R;retest;VWAP;funding;ADX;ATR;MFE;MAE;5m,50;59;61;62;63;64;65;66,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase14_1_runner.py,source,phase14_1,expected R;retest;VWAP;funding;ADX;ATR;MFE;MAE;5m,98;137;180;181;183;184;186;187,NO,YES,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase15_benchmark_metrics_breakthrough_report.md,report_or_note,phase15,funding;ATR;MFE;MAE,54;61;62;74,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase15_runner.py,source,phase15,retest;funding;ADX;ATR;MFE;MAE;15m;5m,10;155;216;224;228;233;234;237,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase15_verification.py,source,phase15,retest;ATR;15m;5m,5;19;20;22;24;25;28;29,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase16_measurable_benchmark_breakthrough_report.md,report_or_note,phase16,retest;VWAP;funding;ATR;MFE;MAE;15m;5m,29;49;50;54;60;61;62;63,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase16_runner.py,source,phase16,retest;VWAP;funding;ADX;ATR;MFE;MAE;15m;5m,9;167;206;207;211;223;225;229,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase16_verification.py,source,phase16,retest;15m;5m,34;35;36,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase16_1_verdict_repair_and_hybrid_v3_validation_report.md,report_or_note,phase16_1,retest;VWAP;ATR;15m;5m,31;41;42;43;44;45;46;47,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase16_1_runner.py,source,phase16_1,retest;VWAP;ATR;15m;5m,49;72;73;74;75;76;77;78,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase16_2_precision_entry_breakthrough_validation_report.md,report_or_note,phase16_2,Variant B;Variant C;retest;funding;ATR;15m;5m,7;11;13;29;31;32;33;34,ANALYSIS_ONLY,NO,YES,NO,
