candidate_id,params_json,parameter_hash
P291_0860,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",a87e7dd2546e378d
P291_0861,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",33bf377eec4fb370
P291_0862,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",2b7b635e3e5dcc65
P291_0863,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",d82c8480e4f12f6c
P291_0864,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",0de096e5d34acab6
P291_0865,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",23af3cfa3e076fae
P291_0866,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",46ecc7581c7c3c34
P291_0867,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",2dcbe5cba4593e60
P291_0868,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",d009d1ccb5b8fd8f
P291_0869,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",14c5ed0d0a38558f
P291_0870,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",30e5e783022f13b4
P291_0871,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",0d011dcb76c8233d
P291_0872,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",09e21fe025f60595
P291_0873,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",5b4c01c92c7568bb
P291_0874,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",6219be9c7b7b7901
P291_0875,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",26ab1eddd5692e2c
P291_0876,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",e8db4e0239578881
P291_0877,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",ebd7f4c02e9fdca1
P291_0878,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",b8fcb01b5a8d0a30
P291_0879,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",5bc6aaf70a091e6b
P291_0880,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",08bb21435d43e144
P291_0881,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",7106bc3ccaef4080
P291_0882,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",51867024b5163127
P291_0883,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",8d19cda0b3fb807a
P291_0884,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",f3b9bdb142d7964f
P291_0885,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",67adefb038ab7265
P291_0886,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",ee54b20108402d88
P291_0887,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",0d2d2217313575f5
P291_0888,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",3763c776c8172ce2
P291_0889,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",13387736d646a992
P291_0890,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",cf3c905b4280729c
P291_0891,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",20ca38379c122c98
P291_0892,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",8ab4bda704eef97d
P291_0893,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",9911661747b0fcfc
P291_0894,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",99487cb09178cc36
P291_0895,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",57d392dab0717d66
P291_0896,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",7e2baea4eb027b2e
P291_0897,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",a98faa2330a8a7a6
P291_0898,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",56cd7656b37a3cb1
P291_0899,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",3d659bf239802e7c
P291_0900,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",783b8b94be942d61
P291_0901,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",ba1445708e03c0ae
P291_0902,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",3ba45afe7be539fa
P291_0903,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",81244119dad9dd67
P291_0904,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",335bc5d679a27558
P291_0905,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",fee3f2653a00f142
P291_0906,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",1126237136ad2727
P291_0907,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",4cdae7de9c9d0aa4
P291_0908,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",0f9d7eb738fd8ab2
P291_0909,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",a51e6436d1a7353f
P291_0910,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",3b81f392e0c0b385
P291_0911,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",31483f9ce5f0945e
P291_0912,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",820963a36c4c35ea
P291_0913,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",662d5a234a05d566
P291_0914,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",cc0415afd09d5377
P291_0915,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",4ec6e323959db769
P291_0916,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",26f45c3a0875a698
P291_0917,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",eb14bb6d962a8551
P291_0918,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.35}",88430fb0f54aeee8
P291_0919,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",d6254fbfa70392a2
P291_0920,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.35}",fa3093d8d0b9a774
P291_0921,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.35}",052c5042937bd9a2
